S_Seker,MisparMb,Hodesh_Hakira,Shnat_Hakira,Quarter,Weight,Nefashot,NefeshStandartit,Mefarnesim,Nefashot0_4,Nefashot5_9,Nefashot10_14,Nefashot15_17,NefashotAd18,Nefashot18Up,Men18up,Women18up,Nationality,Yshuv,Nafa,Zurat_Y,Cluster,MadadPereferia,Tanur_Ba,Tanur_B,Tanur_A,Microwave,Refrigerator,Deep_Freezer,Dish_Washer,Washing_M,Dryer,V_Cleaner,Television,Computer,A_Conditioner,C_Heating,F_Heating,Water_Heating,Security_Room,Cable_Tv,Water_Purification_Device,Tablet,Gamer,Satellite_Dish,internet,Phones,Cell_Phones,Cars,Electric_Scooter,Electric_Bicycle,Baalut,Owned_Appartement_Not_For_Living,Value_D,Mocher_D,Sah_Hadrim,Hadrim,Rented_D,Add_Payers,Maskir,Mafteah,Decile,Total_Net,Net,i1Kaspit,iInKind,c3Kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,i141119,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Sex_RMB,MaamadRMB,Religion
2020,14500,3,2020,1,436.099,4,3.20,2,1,1,,,2,2,1,1,1,0000,32,6,4,3,0,2,1,0,1,0,1,1,1,2,3,3,7,2,2,1,1,2,1,1,1,2,1,1,2,1,0,0,,0,,,5,5,0,0,0,0,10,45809,39548,55594,6261,18768,55251,0,0,343,55251,0,343,0,0,0,39797,15454,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,16046,10544,3004,2498,25029,3829,2487,6737,4380,166,192,761,4526,1888,64,1,1,1,1
2020,14501,3,2020,1,648.364,2,2.00,1,,,,,,2,1,1,1,0000,31,6,3,3,0,1,1,1,1,0,1,1,0,0,3,1,4,2,2,1,2,1,1,0,0,2,1,,2,1,0,0,,1,,,4,4,1,0,2,2,3,9475,9475,9850,0,7757,7954,0,0,1895,7954,0,1895,0,0,0,7954,0,0,0,0,0,0,0,0,0,1895,0,0,0,0,0,0,374,374,0,0,7757,654,442,2999,1034,0,0,1153,299,1176,0,1,1,1,1
2020,14502,3,2020,1,896.480,2,2.00,1,,,,,,2,,2,1,0000,31,6,3,3,1,0,0,1,2,0,0,1,0,1,3,1,3,2,2,1,1,1,2,0,0,2,1,1,2,,0,0,1,0,920000.0000,2,4,4,0,0,0,0,5,12617,9632,9817,2985,8448,539,0,0,9278,539,0,9278,0,0,0,539,0,0,0,0,0,0,2993,0,0,0,6285,0,0,0,0,0,185,0,21,164,11433,1139,762,3033,880,595,234,2185,718,1763,125,1,2,1,1
2020,14503,3,2020,1,678.453,2,2.00,2,,,,,,2,,2,1,0000,31,6,3,3,0,1,1,1,1,0,0,1,0,0,2,3,1,2,2,1,1,1,1,0,0,2,1,1,2,2,0,0,1,0,1000000.0000,2,3,3,0,0,0,0,7,18006,15863,18906,2143,13099,18906,0,0,0,18906,0,0,0,0,0,15368,0,3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,1635,632,776,15242,887,263,2143,842,230,2804,86,3205,2045,2737,1,2,1,1
2020,14504,3,2020,1,683.456,2,2.00,0,,,,,,2,1,1,1,0000,31,6,3,3,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,0,0,2,1,1,2,1,0,0,1,0,1350000.0000,2,4,4,0,0,0,0,6,14922,11937,11937,2985,7599,0,0,6983,4954,0,0,4954,0,0,0,0,0,0,0,6983,0,0,4954,0,0,0,0,0,0,0,0,0,0,0,0,0,10584,416,323,3106,1471,488,700,1423,1015,1491,150,2,2,3,1
2020,14505,3,2020,1,858.357,1,1.25,0,,,,,,1,,1,1,0000,31,6,3,3,1,0,0,1,1,0,0,1,0,0,1,0,1,2,2,1,2,1,2,0,0,2,2,1,1,,0,0,1,0,706777.0000,3,3,3,0,0,0,0,3,5363,3220,3220,2143,3146,0,0,0,3220,0,0,3220,0,0,0,0,0,0,0,0,0,0,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,5289,0,0,2143,209,2586,0,101,199,51,0,2,2,3,1
2020,14506,3,2020,1,633.190,3,2.65,1,,,,,,3,1,2,1,0000,31,6,3,3,0,1,0,0,1,0,0,1,0,0,1,0,1,2,2,1,2,2,2,0,0,1,2,1,2,,0,0,,0,,,4,4,1,0,3,2,4,13964,13964,13966,0,12810,5986,0,0,7981,5986,0,4988,0,2993,0,0,0,5986,0,0,0,0,4988,0,0,0,0,0,0,0,0,0,3,0,3,0,12810,1985,314,1999,6313,0,0,2068,0,131,0,1,1,3,1
2020,14507,3,2020,1,181.956,2,2.00,1,,,,,,2,1,1,2,3000,11,1,1,5,1,1,1,1,1,1,0,1,1,1,1,0,1,2,2,1,2,2,2,0,0,1,1,,2,,0,0,1,0,594438.0000,5,2,2,0,0,0,0,4,9972,8261,8348,1711,1067,5555,0,0,2793,5555,0,2793,0,0,0,5555,0,0,0,0,0,0,2793,0,0,0,0,0,0,0,0,0,87,87,0,0,2778,268,238,1711,370,0,0,2,0,190,0,2,1,1,3
2020,14508,3,2020,1,111.425,3,2.65,0,,,,,,3,2,1,2,3000,11,1,1,5,0,1,1,1,1,1,0,1,0,1,1,1,1,2,2,2,2,2,2,1,0,1,1,1,2,,0,0,1,0,1584669.0000,5,3,3,0,0,0,0,4,13237,8180,8180,5057,9323,0,0,0,8180,0,0,8180,0,0,0,0,0,0,0,0,0,0,4988,0,0,3192,0,0,0,0,0,0,0,0,0,0,14380,3130,631,5057,2450,0,0,2307,0,429,376,2,1,3,3
2020,14509,3,2020,1,2694.608,5,3.75,1,1,1,1,,3,2,1,1,2,3000,11,1,1,5,0,1,1,0,1,1,0,1,1,1,2,0,2,2,2,1,2,2,2,1,1,1,1,,2,1,0,0,1,0,900000.0000,4,3,3,0,0,0,0,3,14401,9344,10011,5057,6240,9477,0,0,534,9477,0,534,0,0,0,9477,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,668,64,250,354,11297,765,484,5057,548,1282,360,12,1331,1050,409,2,1,1,3
2020,14510,3,2020,1,1471.946,6,4.25,1,1,2,1,,4,2,1,1,2,3000,11,1,1,5,0,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,1,2,,2,2,1,0,1,0,594438.0000,5,2,2,0,0,0,0,2,14872,13161,15292,1711,5307,14567,0,0,725,14567,0,725,0,0,0,14567,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,2131,1060,522,549,7018,436,223,1711,765,117,0,235,1496,1851,184,2,1,1,3
2020,14511,3,2020,1,20.064,2,2.00,1,,,,,,2,1,1,2,3000,11,1,1,5,0,1,1,1,1,1,1,1,0,1,2,1,2,2,2,1,2,2,2,1,0,1,1,1,2,1,0,0,1,0,3617900.0000,5,3,3,0,0,0,0,5,12543,7486,8156,5057,5364,8156,0,0,0,8156,0,0,0,0,0,8156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,304,110,254,10421,1007,454,5057,1112,1022,0,0,0,676,1093,3,1,1,3
2020,14512,3,2020,1,851.660,4,3.20,2,2,,,,2,2,1,1,1,0000,31,6,4,3,0,1,0,1,2,0,0,1,1,1,3,0,1,2,2,1,1,1,2,0,0,2,2,,2,2,0,0,,0,,,3,3,1,0,2,2,4,17424,17039,18068,385,10928,17725,0,0,343,17725,0,343,0,0,0,9664,8061,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,1029,0,395,633,11313,432,86,3335,748,33,0,0,5829,848,0,1,1,1,1
2020,14513,3,2020,1,401.943,2,2.00,0,,,,,,2,1,1,1,0000,31,6,4,3,0,1,1,1,1,1,1,1,1,1,3,2,3,2,2,1,1,1,2,0,0,2,1,1,2,2,0,0,1,1,1400000.0000,3,5,5,0,0,0,0,10,33077,29156,29329,3921,4774,0,2394,21249,5686,0,0,5686,0,0,0,0,0,0,0,21249,0,0,5686,0,0,0,0,0,0,0,0,0,173,173,0,0,8695,864,0,4054,999,0,0,451,838,1455,34,1,2,3,1
2020,14514,3,2020,1,583.300,5,3.75,2,1,2,,,3,2,1,1,1,0000,31,6,4,3,0,1,1,1,1,0,1,1,1,1,2,2,5,2,2,1,1,1,1,1,1,2,1,1,2,1,0,0,1,0,1750000.0000,3,5,5,0,0,0,0,4,20570,16649,18116,3921,10359,17582,0,0,534,9270,0,534,0,0,0,9270,0,0,8313,0,0,534,0,0,0,0,0,0,0,0,0,0,1467,165,669,634,14280,500,1153,4011,4138,739,0,321,793,2559,67,1,1,1,1
2020,14515,3,2020,1,567.058,1,1.25,0,,,,,,1,,1,1,0000,31,6,4,3,0,1,1,1,1,0,1,1,0,1,2,0,1,2,2,1,1,2,1,0,0,2,2,,1,,0,0,1,0,1200000.0000,3,4,4,0,0,0,0,7,10958,7942,7942,3016,4693,0,0,4949,2993,0,0,2993,0,0,0,0,0,0,0,4949,0,0,1496,1496,0,0,0,0,0,0,0,0,0,0,0,0,7709,970,137,3016,1054,40,400,1149,314,505,124,1,2,3,1
2020,14516,3,2020,1,407.005,5,3.75,2,,2,1,,3,2,1,1,1,0000,31,6,4,3,0,1,1,1,1,0,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,0,1,0,1600000.0000,2,5,5,0,0,0,0,8,39585,35029,47123,4556,14200,46589,0,0,534,46589,0,534,0,0,0,30926,15663,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,12094,7773,2316,2005,18121,3268,1362,4032,1457,144,393,952,2702,3290,522,1,1,1,1
2020,14517,3,2020,1,572.008,2,2.00,0,,,,,,2,1,1,1,0000,31,6,4,3,0,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,1,2,2,0,0,2,1,,2,2,0,0,1,0,2000000.0000,2,4,4,0,0,0,0,8,21552,18536,18891,3016,20000,0,0,16560,2330,0,0,2330,0,0,0,0,0,0,0,16560,0,0,2330,0,0,0,0,0,0,0,0,0,354,179,72,104,23016,4914,533,3116,3301,623,440,1170,1719,7201,0,1,1,3,1
2020,14518,3,2020,1,479.024,3,2.65,3,,,,,,3,2,1,1,0000,31,6,4,3,0,1,1,1,1,0,1,1,0,1,1,0,3,2,2,1,2,1,2,0,0,2,1,,2,2,0,0,1,0,850000.0000,3,3.5,3.5,0,0,0,0,8,28009,24517,28182,3491,23347,28182,0,0,0,28182,0,0,0,0,0,14766,6927,6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665,1891,734,1039,26363,4131,399,3016,1200,2773,0,43,1267,13298,237,1,1,1,1
2020,14519,3,2020,1,662.485,2,2.00,0,,,,,,2,1,1,2,0000,24,9,2,3,1,1,1,0,1,1,0,1,0,0,2,0,0,2,2,2,2,2,2,0,0,1,2,,,1,0,0,1,0,500000.0000,4,4,4,0,0,0,0,4,10481,8380,8380,2101,8697,0,0,0,8380,0,0,8380,0,0,0,0,0,0,0,0,0,0,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,10798,3067,325,2101,850,332,100,460,50,1136,2377,1,1,3,3
2020,14520,3,2020,1,2368.180,5,3.75,4,,,,1,1,4,3,1,2,0000,24,9,2,3,1,1,1,1,2,1,0,1,0,1,3,2,1,2,2,1,2,2,2,0,0,1,2,,,2,0,0,1,0,1000000.0000,4,3,3,0,0,0,0,7,32737,30977,33846,1760,9221,33695,0,0,152,33695,0,152,0,0,0,8218,0,25477,0,0,0,152,0,0,0,0,0,0,0,0,0,0,2870,1135,610,1125,10981,2833,1119,1760,2251,351,600,193,0,1295,580,1,1,1,3
2020,14521,3,2020,1,699.147,1,1.25,0,,,,,,1,,1,2,0000,24,9,2,3,1,1,1,1,1,1,0,1,0,0,1,0,1,2,2,1,2,2,2,0,0,1,2,,,,0,0,1,0,500000.0000,4,3,3,0,0,0,0,3,4753,2993,2993,1760,2052,0,0,0,2993,0,0,2993,0,0,0,0,0,0,0,0,0,0,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,3812,742,117,1760,729,0,0,260,0,0,204,2,2,3,3
2020,14522,3,2020,1,1523.057,5,3.75,3,,,,,,5,3,2,2,0000,24,9,2,3,1,1,1,1,1,1,1,1,0,0,2,0,2,2,2,1,1,2,1,0,0,1,2,,2,1,0,0,1,0,1500000.0000,4,5,5,0,0,0,0,3,17252,15252,16287,2000,9408,16287,0,0,0,16287,0,0,0,0,0,5670,0,10617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,115,209,710,11408,3086,0,2000,1630,100,300,884,0,2464,945,3,1,1,3
2020,14523,3,2020,1,1830.371,9,5.60,3,1,,2,1,4,5,3,2,2,0000,24,9,2,3,1,1,1,0,1,0,0,1,1,0,2,1,3,2,2,1,1,2,2,0,1,1,1,1,2,2,0,0,,0,,,3,3,1,0,2,2,1,14311,14311,15161,0,12721,14627,0,0,534,9639,0,534,0,0,0,5105,0,4534,4988,0,0,534,0,0,0,0,0,0,0,0,0,0,850,8,257,586,12721,2142,928,1498,1130,0,330,1122,1483,1963,2125,2,1,1,3
2020,14524,3,2020,1,1063.332,3,2.65,1,,,,,,3,1,2,1,3000,11,1,1,5,0,1,2,2,1,0,2,1,1,1,2,2,1,2,1,1,2,1,1,0,0,2,1,1,2,,0,0,1,0,2201882.0000,3,4,4,0,0,0,0,10,42836,38233,38468,4603,20811,6484,0,30687,1297,6484,30687,1297,0,0,0,0,0,6484,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,235,55,76,104,25414,1904,1919,4603,8925,176,0,1013,371,4510,1992,3,1,3,1
2020,14525,3,2020,1,678.901,4,3.20,2,,,,,,4,1,3,1,3000,11,1,1,5,1,0,0,1,1,1,0,1,1,1,0,1,4,2,2,1,2,2,2,0,0,2,1,1,2,1,0,0,1,0,2500000.0000,2,4,4,0,0,0,0,8,30426,25823,27706,4603,8170,18147,0,5986,3573,18147,0,3573,0,0,0,11332,0,6814,0,5986,0,0,3573,0,0,0,0,0,0,0,0,0,1883,858,395,630,12773,4194,318,4603,1409,675,0,216,120,811,426,4,2,1,1
2020,14526,3,2020,1,530.293,2,2.00,2,,,,,,2,1,1,1,0000,31,5,3,3,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,1,1,2,1,0,0,2,1,,2,1,0,0,1,2,1800000.0000,4,6,6,0,0,0,0,8,21234,17497,18584,3737,2413,13497,5088,0,0,13497,0,0,0,0,0,8603,4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,430,194,463,6150,57,346,3737,1550,1,0,104,0,356,0,2,1,1,1
2020,14527,3,2020,1,511.554,2,2.00,1,,,,,,2,1,1,1,0000,31,5,3,3,1,0,0,1,1,1,0,1,0,0,1,1,1,2,2,1,2,2,2,0,0,2,1,1,1,,0,0,,0,,,3,3,1,0,2,2,5,11343,11343,11343,0,6135,4699,0,2674,3970,4699,0,3970,0,0,0,4699,0,0,0,2674,0,0,3970,0,0,0,0,0,0,0,0,0,0,0,0,0,6135,1359,149,2987,368,0,0,990,0,281,0,1,2,1,1
2020,14528,3,2020,1,546.265,1,1.25,1,,,,,,1,,1,1,0000,31,5,3,3,0,1,1,1,1,0,1,1,1,0,2,1,1,2,2,1,1,1,2,1,0,2,1,1,1,1,0,0,1,0,569381.0000,4,3,1,0,0,0,0,7,10086,8106,8292,1980,5725,5399,2893,0,0,5399,0,0,0,0,0,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,21,165,7705,1285,504,1980,1461,33,0,859,918,534,131,1,2,1,1
2020,14529,3,2020,1,1991.743,1,1.25,1,,,,,,1,1,,1,0000,31,5,3,3,1,0,0,0,1,0,0,0,0,0,1,1,1,2,2,1,2,1,2,0,0,2,2,,1,1,0,0,,1,,,2,2,1,0,2,2,6,9107,9107,11383,0,11317,11383,0,0,0,0,0,0,0,0,0,0,0,0,11383,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,990,837,450,11317,1175,130,1693,1090,170,870,340,567,2760,2523,2,1,2,1
2020,14530,3,2020,1,519.773,5,3.75,2,,3,,,3,2,1,1,1,0000,24,6,2,2,1,0,0,1,1,1,0,1,1,1,4,2,3,2,2,1,2,1,1,1,0,2,1,1,2,2,0,0,,0,,,4,4,1,0,2,2,6,25216,24735,28629,481,14070,28094,0,0,534,28094,0,534,0,0,0,18490,9605,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,3893,1621,1120,1152,14550,3987,0,2448,1042,1967,382,293,775,3399,258,1,1,1,1
2020,14531,3,2020,1,1747.117,2,2.00,2,,,,,,2,1,1,1,0000,24,6,2,2,0,1,1,1,1,0,0,1,0,1,1,1,3,2,2,1,2,1,2,0,0,2,1,,2,1,0,0,1,0,650404.0000,3,3,3,0,0,0,0,8,18363,15433,16693,2930,5654,16693,0,0,0,16693,0,0,0,0,0,12593,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,148,459,653,7935,2058,152,2504,711,1050,0,75,85,1127,174,2,1,1,1
2020,14532,3,2020,1,767.005,3,2.65,2,1,,,,1,2,1,1,1,0000,24,6,2,2,0,1,1,1,1,0,1,1,1,1,2,2,1,2,2,2,1,1,1,1,0,2,1,,2,2,0,0,1,0,1185000.0000,2,4,4,0,0,0,0,10,37027,33616,42121,3412,17798,41970,0,0,152,41970,0,152,0,0,0,29826,12143,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,8506,4698,2016,1792,21210,1397,764,3123,2136,1,430,836,3917,8359,247,1,1,1,1
2020,14533,3,2020,1,738.068,3,2.65,1,,,1,,1,2,1,1,1,0000,24,6,2,2,0,1,1,1,2,0,0,1,0,0,1,1,6,2,2,1,1,1,1,1,0,2,1,1,2,2,0,0,1,0,1227066.0000,2,6,6,0,0,0,0,9,30968,27307,31000,3661,11533,20872,0,0,10128,20872,0,10128,0,0,0,20872,0,0,0,0,0,152,0,0,0,9976,0,0,0,0,0,0,3693,1849,973,871,15194,2217,916,3707,844,1000,0,411,4286,1764,51,3,2,1,1
2020,14534,3,2020,1,572.759,5,3.75,5,,,,,,5,2,3,1,0000,24,6,2,2,0,1,1,1,2,0,1,1,1,1,4,1,4,2,2,1,1,1,1,1,0,2,1,,2,1,0,0,1,0,1018078.0000,2,4,4,0,0,0,0,8,36798,33675,35590,3123,14119,35590,0,0,0,35590,0,0,0,0,0,11413,8508,15669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,0,720,1195,17242,3688,435,3310,1447,314,200,728,2295,4423,401,2,1,1,1
2020,14535,3,2020,1,956.943,2,2.00,0,,1,,,1,1,,1,1,0000,24,6,2,2,0,1,0,0,1,0,0,1,0,0,0,1,1,2,2,1,2,2,2,0,0,2,2,,2,,0,0,,0,,,2,2,1,0,2,2,2,6665,6665,6665,0,6669,0,0,0,6665,0,0,5568,1097,0,0,0,0,0,0,0,0,0,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,6669,1802,531,1799,344,0,0,65,1256,321,551,3,2,3,1
2020,14536,3,2020,1,772.691,1,1.25,0,,,,,,1,,1,1,0000,24,6,2,2,1,0,0,1,1,0,0,1,0,0,1,0,1,2,2,1,2,1,2,0,0,2,2,1,,,0,0,1,0,650404.0000,1,3,3,0,0,0,0,2,4476,2195,2195,2281,1457,0,0,0,2195,0,0,2195,0,0,0,0,0,0,0,0,0,0,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,868,0,2281,319,0,0,61,125,85,0,2,2,3,1
2020,14537,3,2020,1,974.259,2,2.00,1,,,,,,2,,2,1,0000,23,5,3,3,1,0,0,1,1,0,0,1,0,0,2,0,2,2,2,2,2,1,2,0,0,2,1,1,2,,0,0,1,0,538414.0000,1,3,3,0,0,0,0,4,10275,8443,8635,1832,3407,5542,0,0,3093,5542,0,3093,0,0,0,5542,0,0,0,0,0,0,3093,0,0,0,0,0,0,0,0,0,191,0,22,170,5239,394,51,1832,180,1532,260,309,150,530,0,1,2,1,1
2020,14538,3,2020,1,918.843,5,3.75,2,1,2,,,3,2,1,1,1,0000,23,5,3,3,0,1,1,1,1,1,0,1,0,1,2,1,3,2,2,1,2,1,1,0,0,2,1,,2,2,0,0,1,0,600000.0000,3,3,3,0,0,0,0,4,19589,17757,19733,1832,9191,19199,0,0,534,19199,0,534,0,0,0,13401,5798,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,1977,762,516,698,11023,564,0,1832,525,485,380,212,3730,2178,1117,2,1,1,1
2020,14539,3,2020,1,515.908,6,4.25,1,,,1,1,2,4,2,2,1,0000,23,5,3,3,1,0,0,0,1,0,0,1,0,0,1,0,1,2,2,1,2,2,2,0,0,2,2,1,2,,0,0,,0,,,4,4,1,0,1,2,1,7867,7867,8227,0,8290,2954,0,0,5273,2954,0,5273,0,0,0,2954,0,0,0,0,0,343,2694,0,0,2237,0,0,0,0,0,0,360,0,93,267,8290,2071,274,796,1433,189,0,17,2586,753,172,2,2,1,1
2020,14540,3,2020,1,1351.793,4,3.20,1,,,,,,4,2,2,1,0000,23,5,3,3,0,1,1,1,1,1,0,1,0,0,1,0,1,2,2,1,2,1,2,2,0,2,2,,2,1,0,0,1,0,538414.0000,1,3,3,0,0,0,0,2,8868,7036,7396,1832,8111,2408,0,1995,2993,2408,0,2993,0,0,0,2408,0,0,0,1995,0,0,0,0,0,2993,0,0,0,0,0,0,360,0,93,267,9943,2913,1457,1832,1341,0,0,267,299,1233,601,2,2,1,1
2020,14541,3,2020,1,456.797,1,1.25,1,,,,,,1,,1,1,0000,23,5,3,3,0,0,0,0,1,0,0,1,0,0,0,1,1,2,2,2,2,2,2,0,0,2,1,1,1,,0,0,,0,,,2,2,1,0,2,2,8,13067,13067,15767,0,4952,15767,0,0,0,15767,0,0,0,0,0,15767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,1497,599,604,4952,700,1050,1792,798,0,0,313,0,299,0,2,2,1,1
2020,14542,3,2020,1,305.329,3,2.65,3,,,,1,1,2,1,1,1,0000,23,5,3,3,1,1,1,1,2,0,1,1,0,0,7,5,7,2,2,1,1,1,1,0,0,2,1,1,2,2,0,0,1,2,1700000.0000,4,7,6,0,0,0,0,10,42092,38977,49821,3115,27433,32111,3492,12969,1249,16867,0,152,1097,0,0,0,10542,6325,15245,12969,0,152,0,0,0,0,0,0,0,0,0,0,10844,6657,2519,1668,30548,5728,1081,3115,2575,872,1999,750,12257,1967,203,2,1,2,1
2020,14543,3,2020,1,746.206,5,3.75,2,1,1,1,,3,2,1,1,1,0000,23,5,3,3,0,1,1,1,1,0,0,1,0,0,2,2,4,2,2,1,2,1,1,1,1,2,1,1,2,1,0,0,1,0,900000.0000,3,4,4,0,0,0,0,2,11766,9484,10200,2282,7014,9666,0,0,534,2495,0,534,0,0,0,0,2495,0,7171,0,0,534,0,0,0,0,0,0,0,0,0,0,716,0,314,402,9296,1356,454,2282,1041,126,311,534,1908,795,489,2,1,2,1
2020,14544,3,2020,1,709.115,2,2.00,2,,,,,,2,1,1,1,0000,23,5,3,3,0,1,1,1,1,0,0,1,1,1,1,0,4,2,2,1,2,1,2,0,0,2,1,,2,1,0,0,,0,,,4,4,1,0,2,2,8,18748,18748,29845,0,14001,29845,0,0,0,0,0,0,0,0,0,0,0,0,29845,0,0,0,0,0,0,0,0,0,0,0,0,0,11097,6495,3185,1417,14001,173,302,2788,1561,8100,0,249,169,659,0,1,1,2,1
2020,14545,3,2020,1,610.344,3,2.65,1,,,,,,3,2,1,1,0000,23,6,2,3,0,1,1,1,2,1,1,1,0,1,2,1,2,1,2,1,1,1,2,0,0,2,1,1,2,1,0,0,1,0,1600000.0000,3,6,6,0,0,0,0,10,44428,40898,44194,3530,26025,5886,0,31624,6684,5886,0,6684,0,0,0,0,0,5886,0,31624,0,0,6684,0,0,0,0,0,0,0,0,0,3296,3293,3,0,29555,1171,627,3639,7815,100,0,1262,589,10165,4187,2,2,3,1
2020,14546,3,2020,1,725.093,4,3.20,2,2,,,,2,2,1,1,1,0000,23,6,2,3,0,1,1,0,1,0,0,1,0,2,3,1,3,2,2,1,2,1,2,1,1,2,1,,1,1,0,1,1,0,900000.0000,3,4,4,0,0,0,0,4,15500,12539,13892,2961,12422,13613,0,0,280,2857,0,280,0,0,0,0,2857,0,10756,0,0,280,0,0,0,0,0,0,0,0,0,0,1353,0,773,581,15383,1481,173,3012,676,107,100,585,1958,7078,214,2,1,2,1
2020,14547,3,2020,1,613.462,3,2.65,2,,,,,,3,1,2,1,0000,23,6,2,3,0,1,1,1,1,1,1,1,0,1,4,1,5,2,2,1,1,1,1,1,0,2,1,1,2,2,0,0,1,0,2000000.0000,4,5,5,0,0,0,0,7,20803,17273,20474,3530,8441,16484,0,0,3990,16484,0,3990,0,0,0,15463,0,1021,0,0,0,0,0,0,0,3990,0,0,0,0,0,0,3201,1754,655,792,11971,1705,745,3530,1887,166,0,920,1126,1786,106,2,1,1,1
2020,14548,3,2020,1,599.303,3,2.65,2,,,,1,1,2,1,1,1,0000,23,6,2,3,1,0,0,0,1,0,0,1,0,1,3,0,3,2,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,0,700000.0000,2,3,3,0,0,0,0,5,16231,14081,14920,2150,8181,10903,0,0,4017,10903,0,3286,731,0,0,8112,2792,0,0,0,0,152,0,0,0,3134,0,0,0,0,0,0,840,396,156,288,10331,2081,226,2241,1540,47,0,2344,886,837,129,2,1,1,1
2020,14549,3,2020,1,424.853,5,3.75,2,,,1,2,3,2,1,1,1,0000,23,6,2,3,0,1,1,1,1,1,1,1,1,1,6,4,6,2,2,1,1,1,1,0,2,2,1,,2,2,0,0,1,0,1100000.0000,3,5,5,0,0,0,0,5,21987,18457,21675,3530,17429,21141,0,0,534,21141,0,534,0,0,0,15162,5979,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,3218,1754,657,807,20959,2913,675,3530,1606,530,400,1733,612,7042,1919,2,1,1,1
2020,14550,3,2020,1,854.945,2,2.00,0,1,,,,1,1,,1,1,0000,42,5,4,4,0,1,1,1,1,0,0,1,1,1,2,1,2,2,2,1,2,1,2,0,0,2,2,,,1,0,0,,0,,,3.5,3.5,1,0,2,2,1,3680,3680,3680,0,20547,0,0,0,3680,0,0,2017,666,998,0,0,0,0,0,0,0,152,0,0,0,0,0,1865,0,0,0,0,0,0,0,0,20547,4180,1161,3236,1209,1944,640,2194,2943,430,2610,2,2,3,1
2020,14551,3,2020,1,488.990,2,2.00,0,,,,,,2,1,1,1,0000,42,5,4,4,0,1,1,1,1,0,0,1,0,1,1,0,2,2,2,1,2,2,2,0,0,2,2,1,1,,0,0,1,0,2254547.0000,4,5,5,0,0,0,0,7,17255,12570,12570,4685,2626,0,0,8480,4090,0,0,4090,0,0,0,0,0,0,0,8480,0,0,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,7311,407,41,4685,860,464,0,655,0,100,100,3,2,3,1
2020,14552,3,2020,1,742.045,2,2.00,0,,,,,,2,1,1,1,0000,42,5,4,4,1,0,1,0,1,0,0,1,0,1,0,0,2,2,2,1,1,2,2,0,0,2,2,1,,,0,0,1,0,1402202.0000,4,3,3,0,0,0,0,6,14503,11173,11173,3330,5421,0,0,0,11173,0,0,4190,6983,0,0,0,0,0,0,0,0,0,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,8751,491,345,3330,905,1035,110,586,120,53,1776,3,1,3,1
